42.828,1.568,1.152,42.872174099292
42.832,1.538,1.144,42.8748691426575
42.836,1.508,1.12,42.8771659511213
42.836,1.466,1.097,42.8751147053859
42.821,1.413,1.069,42.8576407540126
42.758,1.345,1.042,42.7918374576274
42.615,1.238,1.093,42.646987208946
42.704,1.823,1.407,42.7660448720711
42.739,1.785,1.379,42.7984811295915
42.754,1.762,1.372,42.8122826301051
42.754,1.724,1.368,42.8106075172965
42.751,1.706,1.344,42.806130086706
42.754,1.69,1.344,42.8084915875344
42.754,1.655,1.329,42.8066558142539
42.758,1.625,1.325,42.8093776408861
42.739,1.576,1.32,42.7884131161697
42.7,1.527,1.281,42.746493306469
42.633,1.462,1.188,42.6745999043928
42.762,1.774,1.478,42.8242945534424
42.762,1.759,1.423,42.8218128294448
42.766,1.747,1.392,42.8242971804559
42.762,1.721,1.376,42.8187325945082
42.766,1.694,1.348,42.8207601053508
42.766,1.667,1.341,42.8194806834459
42.766,1.633,1.316,42.8173948413492
42.769,1.602,1.294,42.8185497302279
42.77,1.564,1.274,42.8175439744038
42.773,1.546,1.211,42.8180588770673
42.789,1.523,1.113,42.8305594056393
42.828,1.728,1.462,42.8877722900129
42.805,1.732,1.415,42.8633885034769
42.789,1.721,1.38,42.845825490939
42.782,1.698,1.356,42.8371505121431
42.781,1.679,1.325,42.8344327264877
42.781,1.663,1.313,42.833439028404
42.785,1.629,1.289,42.835398760838
42.792,1.606,1.267,42.8408658759367
42.804,1.58,1.247,42.8512989884788
42.831,1.568,1.192,42.8762644011812
42.878,1.557,1.145,42.9215348979973
42.87,1.694,1.419,42.9269157638887
42.835,1.702,1.388,42.8912645302048
42.813,1.702,1.364,42.8685230559673
42.804,1.683,1.345,42.8581839325933
42.797,1.671,1.309,42.8496082945924
42.796,1.652,1.302,42.8476594926724
42.804,1.621,1.278,42.8537436054308
42.816,1.602,1.258,42.8644237567706
42.835,1.58,1.239,42.8820329042362
42.863,1.568,1.204,42.9085656833225
42.913,1.564,1.192,42.9580321825849
42.89,1.675,1.36,42.9442350612978
42.859,1.683,1.349,42.9132400431382
42.831,1.683,1.329,42.8846509954319
42.82,1.671,1.314,42.872733024616
42.816,1.667,1.286,42.8677330984506
42.812,1.648,1.278,42.862763933279
42.82,1.625,1.258,42.8692849135602
42.832,1.61,1.247,42.8803840118066
42.855,1.595,1.235,42.9024506875773
